,house_name,house_located,house_room,house_area,house_price
825,福贸花园4居室-南卧,[福田区梅林] 9号线上梅林,4室1厅,13 ㎡,￥ 1960                                                        (每月)
826,佳兆业城市广场三期4居室-东卧,[龙岗区坂田],4室1厅,9.91 ㎡,￥ 1830                                                        (每月)
827,鹏城花园4居室-西卧,[罗湖区布心] 5号线(环中线)布心,4室1厅,10.7 ㎡,￥ 1760                                                        (每月)
828,深航假日名居6居室-东卧,[宝安区宝安中心] 11号线宝安,6室1厅,9.6 ㎡,￥ 1890                                                        (每月)
829,景贝北小区3居室-南卧,[罗湖区凤凰] 5号线(环中线)怡景,3室1厅,9.1 ㎡,￥ 1860                                                        (每月)
830,珠光花半里4居室-北卧,[南山区西丽] 7号线珠光,4室1厅,9.8 ㎡,￥ 1890                                                        (每月)
831,顺天大厦4居室-北卧,[南山区桂庙] 11号线南山,4室1厅,15.92 ㎡,￥ 3190                                                        (每月)
832,华业玫瑰四季馨园一期5居室-西卧,[龙华区龙华中心] 4号线(龙华线)红山,5室1厅,10.2 ㎡,￥ 1690                                                        (每月)
833,大塘垅小区4居室-南卧,[罗湖区地王] 9号线园岭,4室1厅,0.1 ㎡,￥ 1690                                                        (每月)
834,荔园小区2居室-北卧,[南山区蛇口] 2号线(蛇口线)水湾,2室1厅,9.52 ㎡,￥ 2160                                                        (每月)
835,徽王府5居室-南卧,[龙岗区天安数码城龙岗],5室1厅,约15 ㎡,￥ 1590                                                        (每月)
836,后海花半里雅居5居室-南卧,[南山区太古城] 2号线(蛇口线)海月,5室1厅,17.74 ㎡,￥ 3060                                                        (每月)
837,英郡年华5居室-东北卧,[龙岗区丹竹头] 3号线(龙岗线)丹竹头,5室1厅,12.6 ㎡,￥ 1690                                                        (每月)
838,景田西小区4居室-南卧,[福田区景田] 2号线(蛇口线)景田,4室1厅,7.94 ㎡,￥ 1990                                                        (每月)
839,佳兆业城市广场三期4居室-北卧,[龙岗区坂田],4室1厅,8.5 ㎡,￥ 1590                                                        (每月)
840,春华四季园二期5居室-北卧,[龙华区坂田] 5号线(环中线)五和,5室1厅,13.8 ㎡,￥ 1590                                                        (每月)
841,华润城润府一期4居室-南卧,[南山区科技园北] 1号线(罗宝线)高新园,4室1厅,7.5 ㎡,￥ 2690                                                        (每月)
842,后海理想雅园5居室-南卧,[南山区太古城] 2号线(蛇口线)湾厦,5室1厅,7.2 ㎡,￥ 2330                                                        (每月)
843,鸣泉居4居室-西卧,[福田区香蜜湖] 2号线(蛇口线)侨香,4室1厅,10.2 ㎡,￥ 2960                                                        (每月)
844,景贝南小区4居室-东南卧,[罗湖区凤凰] 5号线(环中线)怡景,4室1厅,16 ㎡,￥ 2090                                                        (每月)
845,麒麟花园4居室-东南卧,[南山区科技园南] 1号线(罗宝线)桃园,4室1厅,10.1 ㎡,￥ 2290                                                        (每月)
846,中旅广场4居室-南卧,[南山区华侨城] 1号线(罗宝线)华侨城,4室1厅,22.3 ㎡,￥ 2990                                                        (每月)
847,都市名园5居室-西南卧,[罗湖区地王] 9号线红岭南,5室1厅,11.6 ㎡,￥ 2790                                                        (每月)
848,诺德假日花园4居室-北卧,[南山区前海] 1号线(罗宝线)鲤鱼门,4室1厅,6 ㎡,￥ 1660                                                        (每月)
849,赛格景苑4居室-南卧,[福田区景田] 2号线(蛇口线)香梅北,4室1厅,10.4 ㎡,￥ 2160                                                        (每月)
850,珠江旭景佳园4居室-东卧,[龙岗区坂田] 5号线(环中线)坂田,4室1厅,17.2 ㎡,￥ 1860                                                        (每月)
851,麒麟花园4居室-东北卧,[南山区科技园南] 1号线(罗宝线)桃园,4室1厅,8.4 ㎡,￥ 1790                                                        (每月)
852,桃源村一期4居室-南卧,[南山区桃源村] 7号线桃源村,4室1厅,9.3 ㎡,￥ 1890                                                        (每月)
853,太白居3居室-南卧,[罗湖区布心] 5号线(环中线)布心,3室1厅,9.6 ㎡,￥ 1890                                                        (每月)
854,玫瑰园小区4居室-南卧,[南山区花园城] 2号线(蛇口线)水湾,4室1厅,6 ㎡,￥ 1490                                                        (每月)
855,碧海富通城三期4居室-北卧,[宝安区碧海] 11号线碧海湾,4室1厅,8.2 ㎡,￥ 1660                                                        (每月)
856,华茂苑4居室-东南卧,[福田区梅林] 4号线(龙华线)莲花北,4室1厅,11.7 ㎡,￥ 3390                                                        (每月)
857,珠光花半里4居室-西卧,[南山区西丽] 7号线珠光,4室1厅,10.5 ㎡,￥ 1990                                                        (每月)
858,汇景豪苑4居室-北卧,[南山区科技园北] 1号线(罗宝线)深大,4室1厅,6.1 ㎡,￥ 1990                                                        (每月)
859,布心花园二区3居室-南卧,[罗湖区布心] 7号线太安,3室1厅,12.2 ㎡,￥ 1760                                                        (每月)
860,松茂御龙湾4居室-东卧,[宝安区西乡] 11号线碧海湾,4室1厅,7.6 ㎡,￥ 1790                                                        (每月)
861,万科城一期3居室-南卧,[龙岗区坂田] 5号线(环中线)坂田,3室1厅,7.7 ㎡,￥ 1790                                                        (每月)
862,四海小区3居室-南卧,[南山区花园城] 2号线(蛇口线)海月,3室1厅,10.3 ㎡,￥ 1990                                                        (每月)
863,鸿景园5居室-北卧,[宝安区新安] 5号线(环中线)灵芝,5室1厅,10.3 ㎡,￥ 1660                                                        (每月)
864,特发小区4居室-南卧,[福田区香蜜湖东] 2号线(蛇口线)香梅北,4室1厅,11.2 ㎡,￥ 2260                                                        (每月)
865,金福苑4居室-南卧,[福田区新洲] 7号线沙尾,4室1厅,15 ㎡,￥ 2390                                                        (每月)
866,万科四季花城六期5居室-西卧,[龙岗区坂田] 5号线(环中线)五和,5室1厅,16.5 ㎡,￥ 2190                                                        (每月)
867,星河传奇一期5居室-南卧,[龙华区龙华中心] 4号线(龙华线)上塘,5室1厅,7 ㎡,￥ 1390                                                        (每月)
868,佳兆业城市广场三期5居室-南卧,[龙岗区坂田],5室1厅,7.66 ㎡,￥ 1390                                                        (每月)
869,佳兆业城市广场三期5居室-南卧,[龙岗区坂田],5室1厅,7.87 ㎡,￥ 1390                                                        (每月)
870,龙屋小区4居室-南卧,[罗湖区翠竹] 3号线(龙岗线)翠竹,4室1厅,12.3 ㎡,￥ 1990                                                        (每月)
871,金竹园北座3居室-北卧,[南山区蛇口] 2号线(蛇口线)海月,3室1厅,14.1 ㎡,￥ 1790                                                        (每月)
872,英达花园5居室-东卧,[罗湖区布心] 3号线(龙岗线)水贝,5室1厅,8.3 ㎡,￥ 2230                                                        (每月)
873,港铁天颂4居室-西卧,[龙华区龙华中心] 4号线(龙华线)龙胜,4室1厅,9.8 ㎡,￥ 2090                                                        (每月)
874,幸福港湾一期4居室-南卧,[宝安区碧海] 11号线碧海湾,4室1厅,6.7 ㎡,￥ 1560                                                        (每月)
875,愉康花园4居室-南卧,[南山区南头] 11号线南山,4室1厅,6.1 ㎡,￥ 1560                                                        (每月)
876,中城康桥花园一期4居室-北卧,[龙岗区丹竹头] 3号线(龙岗线)丹竹头,4室1厅,12.7 ㎡,￥ 1490                                                        (每月)
877,景贝南小区4居室-南卧,[罗湖区凤凰] 5号线(环中线)怡景,4室1厅,15.1 ㎡,￥ 1860                                                        (每月)
878,椰风海岸4居室-南卧,[南山区前海] 1号线(罗宝线)大新,4室1厅,11.7 ㎡,￥ 2490                                                        (每月)
879,侨香公馆3居室-南卧,[福田区车公庙] 2号线(蛇口线)安托山,3室1厅,6.6 ㎡,￥ 2460                                                        (每月)
880,塘朗城广场东区5居室-北卧,[南山区大学城] 5号线(环中线)塘朗,5室1厅,10.8 ㎡,￥ 1830                                                        (每月)
881,鹏城花园4居室-北卧,[罗湖区布心] 5号线(环中线)布心,4室1厅,11 ㎡,￥ 1760                                                        (每月)
882,信义嘉御山4居室-北卧,[龙岗区坂田] 5号线(环中线)五和,4室1厅,8.2 ㎡,￥ 1560                                                        (每月)
883,汇龙花园4居室-西卧,[福田区梅林] 4号线(龙华线)上梅林,4室1厅,10.1 ㎡,￥ 1890                                                        (每月)
884,丰泽湖山庄4居室-西卧,[龙华区坂田] 4号线(龙华线)民乐,4室1厅,8.2 ㎡,￥ 1790                                                        (每月)
885,佳兆业城市广场三期4居室-北卧,[龙岗区坂田],4室1厅,6.3 ㎡,￥ 1690                                                        (每月)
886,佳兆业城市广场三期4居室-东卧,[龙岗区坂田],4室1厅,6.8 ㎡,￥ 1690                                                        (每月)
887,雅仕荔景苑4居室-东卧,[南山区南油] 2号线(蛇口线)登良,4室1厅,9.3 ㎡,￥ 2690                                                        (每月)
888,南国丽城4居室-西南卧,[南山区大学城] 7号线西丽,4室1厅,7.8 ㎡,￥ 1860                                                        (每月)
889,风和日丽4居室-南卧,[龙华区龙华中心] 4号线(龙华线)龙华,4室1厅,7.2 ㎡,￥ 1290                                                        (每月)
890,翠薇园5居室-南卧,[南山区花园城] 2号线(蛇口线)海月,5室1厅,11.4 ㎡,￥ 2360                                                        (每月)
891,信义金御半山二期6居室-西卧,[龙岗区布吉] 5号线(环中线)百鸽笼,6室1厅,10 ㎡,￥ 1790                                                        (每月)
892,金地龙城中央6居室-南卧,[龙岗区龙岗中心城] 3号线(龙岗线)龙城广场,6室1厅,12.2 ㎡,￥ 1130                                                        (每月)
893,尚都二期4居室-北卧,[宝安区宝安中心] 5号线(环中线)宝安中心,4室1厅,13 ㎡,￥ 3090                                                        (每月)
894,泰和花园4居室-北卧,[罗湖区布心] 5号线(环中线)布心,4室1厅,8.43 ㎡,￥ 1690                                                        (每月)
895,龙联花园4居室-南卧,[南山区西丽] 7号线珠光,4室1厅,13.1 ㎡,￥ 1990                                                        (每月)
896,愉康花园3居室-北卧,[南山区南头] 11号线南山,3室1厅,13.7 ㎡,￥ 2690                                                        (每月)
897,春华四季园二期4居室-北卧,[龙华区坂田] 5号线(环中线)五和,4室1厅,9.4 ㎡,￥ 1560                                                        (每月)
898,港铁天颂5居室-北卧,[龙华区龙华中心] 4号线(龙华线)龙胜,5室1厅,18 ㎡,￥ 2690                                                        (每月)
899,春华四季园二期4居室-北卧,[龙华区坂田] 5号线(环中线)五和,4室1厅,9.4 ㎡,￥ 1560                                                        (每月)
